Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
16142,hit,0,5.488641
14525,hit,0,4.882061
29864,hit,0,5.602535
17064,hit,0,4.7124
6979,miss,11.060262,5.313377
17956,soft-hit,18.09083,6.160804
26718,hit,0,22.753957
19684,miss,15.749468,4.710593
23400,hit,0,3.409717
19924,miss,11.801038,5.366441
35397,hit,0,4.933563
19101,hit,0,4.119467
14525,hit,0,3.712556
32816,soft-hit,12.617935,12.142916
34679,soft-hit,17.088704,6.160063
3100,soft-hit,13.590581,8.060698
13409,hit,0,8.578383
29936,hit,0,4.37095
19684,hit,0,4.716584
12387,soft-hit,16.38247,26.68194
6367,hit,0,8.231379
16662,soft-hit,20.846571,7.672186
6029,soft-hit,20.621533,6.589523
8830,soft-hit,13.823664,5.435118
29864,hit,0,5.659059
34039,soft-hit,20.018718,7.582159
9522,hit,0,5.337865
5394,hit,0,5.854669
26265,hit,0,6.818756
16505,miss,11.229885,5.52133
9868,miss,14.998029,6.29246
23978,hit,0,4.755623
35689,soft-hit,18.950115,6.47982
26371,miss,17.640513,5.785017
1766,hit,0,4.862585
5124,hit,0,5.551061
32779,soft-hit,22.109964,8.98636
28153,miss,19.973432,22.93951
15574,soft-hit,17.098266,6.425784
31418,hit,0,5.82251
11221,soft-hit,15.412516,8.377062
8620,soft-hit,21.105285,6.996886
1455,soft-hit,18.100992,9.14952
5766,hit,0,6.007955
177,hit,0,6.8688
23952,soft-hit,18.412269,6.78672
18306,soft-hit,17.566262,8.970164
13353,hit,0,5.904246
26710,hit,0,8.493739
496,hit,0,5.033515
26555,hit,0,28.962596
26484,hit,0,6.156264
16701,soft-hit,15.382808,5.595687
28114,soft-hit,21.228507,8.453605
1160,hit,0,8.151373
15814,hit,0,6.489319
16662,hit,0,7.836468
27830,soft-hit,14.27701,6.004456
36348,hit,0,4.969793
10054,soft-hit,15.5006,5.647061
19101,hit,0,5.169201
16920,soft-hit,14.80876,5.43145
1040,soft-hit,17.855136,6.884736
35689,hit,0,5.694907
10490,soft-hit,27.018201,13.435658
31086,soft-hit,15.296448,6.391843
16771,hit,0,6.603912
35689,hit,0,5.588167
10479,hit,0,5.197895
15354,miss,12.717097,4.243459
27259,hit,0,6.471454
26096,hit,0,5.226285
16701,hit,0,5.690852
6029,hit,0,6.313374
15538,hit,0,6.267899
5674,miss,11.331661,4.381083
33418,hit,0,4.83709
5704,miss,12.576178,5.282962
30720,soft-hit,14.223547,5.547338
17621,soft-hit,18.124761,5.684352
30743,hit,0,5.389309
29260,soft-hit,14.497414,6.488608
23907,soft-hit,31.327064,9.206553
29596,hit,0,5.780214
22764,soft-hit,13.703825,12.234813
34397,hit,0,6.544957
34290,soft-hit,20.863891,8.146027
16491,miss,24.291957,33.479893
1408,miss,11.140628,6.352269
13512,hit,0,8.144928
5379,soft-hit,25.969329,17.271001
18852,miss,11.827001,6.430608
22335,miss,16.239785,7.871486
1408,hit,0,15.583945
9939,miss,16.05206,6.359695
36401,soft-hit,24.952642,8.596905
16701,hit,0,6.89919
13512,hit,0,7.145329
15486,hit,0,6.951169
31863,hit,0,5.408049
28114,hit,0,8.018845
25113,soft-hit,24.570088,13.131015
6824,soft-hit,24.937369,7.755638
